,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
103,3.1354942159291497,4.290459441148391,2.0794415416798357,4.219507705176107,3.713572066704308,4.382026634673881,4.330733340286331,4.454347296253507,4.382026634673881,4.23410650459726,3.5263605246161616,4.0943445622221,4.30406509320417,4.382026634673881,4.060443010546419,3.912023005428146,4.30406509320417,4.1588830833596715
104,3.1780538303479458,4.356708826689592,1.6094379124341003,4.330733340286331,4.1588830833596715,4.394449154672439,4.174387269895637,4.394449154672439,4.394449154672439,4.30406509320417,4.0943445622221,3.4657359027997265,4.30406509320417,4.276666119016055,4.31748811353631,4.127134385045092,4.330733340286331,3.6109179126442243
105,3.1780538303479458,4.382026634673881,1.791759469228055,4.356708826689592,4.23410650459726,4.418840607796598,4.356708826689592,4.330733340286331,4.406719247264253,4.3694478524670215,4.356708826689592,4.418840607796598,4.394449154672439,4.394449154672439,4.31748811353631,4.31748811353631,4.382026634673881,4.382026634673881
106,3.1780538303479458,4.330733340286331,1.6094379124341003,4.343805421853684,4.189654742026425,4.3694478524670215,4.07753744390572,4.356708826689592,4.3694478524670215,4.276666119016055,3.9889840465642745,4.174387269895637,4.31748811353631,4.343805421853684,4.30406509320417,4.276666119016055,4.219507705176107,4.1588830833596715
107,3.1354942159291497,4.343805421853684,1.6094379124341003,4.23410650459726,4.2626798770413155,4.442651256490317,4.356708826689592,4.418840607796598,4.406719247264253,4.330733340286331,4.174387269895637,4.143134726391533,4.356708826689592,4.382026634673881,4.330733340286331,3.912023005428146,4.23410650459726,4.07753744390572
108,3.1354942159291497,4.406719247264253,1.3862943611198906,4.2626798770413155,3.8501476017100584,4.3694478524670215,4.3694478524670215,4.330733340286331,4.3694478524670215,4.48863636973214,4.23410650459726,4.430816798843313,4.343805421853684,4.430816798843313,4.248495242049359,4.442651256490317,4.3694478524670215,4.3694478524670215
109,3.1780538303479458,4.330733340286331,1.6094379124341003,4.204692619390966,4.343805421853684,4.356708826689592,4.31748811353631,4.31748811353631,4.356708826689592,4.499809670330265,4.1588830833596715,4.2626798770413155,4.343805421853684,4.356708826689592,4.343805421853684,4.174387269895637,4.30406509320417,4.110873864173311
110,3.044522437723423,4.290459441148391,2.1972245773362196,4.290459441148391,4.23410650459726,4.290459441148391,4.31748811353631,4.394449154672439,4.330733340286331,4.1588830833596715,3.7376696182833684,3.367295829986474,4.30406509320417,4.31748811353631,4.2626798770413155,3.8066624897703196,4.258943914094415,3.8501476017100584
111,3.1780538303479458,4.3694478524670215,1.3862943611198906,4.31748811353631,4.3694478524670215,4.430816798843313,4.30406509320417,4.465908118654584,4.406719247264253,4.477336814478207,4.02535169073515,4.290459441148391,4.382026634673881,4.3694478524670215,4.382026634673881,4.330733340286331,4.382026634673881,4.276666119016055
112,3.091042453358316,4.30406509320417,2.0794415416798357,4.290459441148391,4.189654742026425,4.31748811353631,4.189654742026425,4.330733340286331,4.3694478524670215,4.189654742026425,3.8066624897703196,3.1780538303479458,4.330733340286331,4.330733340286331,4.290459441148391,3.871201010907891,4.31748811353631,3.784189633918261
113,3.091042453358316,4.418840607796598,1.6094379124341003,4.356708826689592,4.189654742026425,4.465908118654584,4.127134385045092,4.3694478524670215,4.442651256490317,4.3694478524670215,4.356708826689592,3.5263605246161616,4.382026634673881,4.430816798843313,4.356708826689592,3.912023005428146,4.343805421853684,3.332204510175204
114,3.091042453358316,4.290459441148391,2.3978952727983707,4.23410650459726,4.2626798770413155,4.394449154672439,4.248495242049359,4.465908118654584,4.31748811353631,4.174387269895637,3.6888794541139363,3.5553480614894135,4.23410650459726,4.2626798770413155,4.31748811353631,4.174387269895637,4.3694478524670215,3.8501476017100584
115,3.2188758248682006,4.406719247264253,1.0986122886681098,4.382026634673881,4.3694478524670215,4.442651256490317,4.204692619390966,4.48863636973214,4.394449154672439,4.3694478524670215,4.219507705176107,3.332204510175204,4.382026634673881,4.30406509320417,4.3694478524670215,3.7612001156935624,4.343805421853684,3.295836866004329
116,3.2188758248682006,4.406719247264253,1.0986122886681098,4.406719247264253,4.060443010546419,4.406719247264253,4.406719247264253,4.31748811353631,4.418840607796598,4.454347296253507,4.394449154672439,4.406719247264253,4.382026634673881,4.430816798843313,4.290459441148391,4.418840607796598,4.406719247264253,4.382026634673881
117,3.1354942159291497,4.343805421853684,1.791759469228055,4.2626798770413155,4.30406509320417,4.418840607796598,4.330733340286331,4.382026634673881,4.382026634673881,4.127134385045092,4.127134385045092,4.07753744390572,4.406719247264253,4.382026634673881,4.276666119016055,4.406719247264253,4.343805421853684,4.219507705176107
118,3.1354942159291497,4.330733340286331,1.9459101490553132,4.204692619390966,3.871201010907891,4.343805421853684,4.330733340286331,4.290459441148391,4.394449154672439,4.543294782270004,4.330733340286331,4.248495242049359,4.330733340286331,4.330733340286331,4.1588830833596715,4.248495242049359,4.31748811353631,4.290459441148391
119,3.1780538303479458,4.406719247264253,1.6094379124341003,4.3694478524670215,4.343805421853684,4.442651256490317,4.418840607796598,4.418840607796598,4.454347296253507,4.356708826689592,4.248495242049359,4.248495242049359,4.442651256490317,4.418840607796598,4.406719247264253,4.356708826689592,4.394449154672439,4.248495242049359
120,3.1780538303479458,4.406719247264253,1.791759469228055,4.406719247264253,4.07753744390572,4.442651256490317,4.394449154672439,4.2626798770413155,4.442651256490317,4.31748811353631,4.204692619390966,4.343805421853684,4.430816798843313,4.394449154672439,4.31748811353631,4.219507705176107,4.343805421853684,4.356708826689592
121,3.1354942159291497,4.31748811353631,1.9459101490553132,4.248495242049359,4.007333185232471,4.343805421853684,4.31748811353631,4.48863636973214,4.356708826689592,4.30406509320417,4.143134726391533,4.219507705176107,4.30406509320417,4.356708826689592,4.248495242049359,4.248495242049359,4.30406509320417,4.2626798770413155
122,3.044522437723423,4.2626798770413155,2.302585092994046,4.219507705176107,4.174387269895637,4.30406509320417,4.110873864173311,4.356708826689592,4.30406509320417,4.189654742026425,4.04305126783455,3.295836866004329,4.276666119016055,4.23410650459726,4.23410650459726,3.58351893845611,4.248495242049359,3.367295829986474
123,3.1780538303479458,4.3694478524670215,1.3862943611198906,4.330733340286331,4.248495242049359,4.3694478524670215,4.356708826689592,4.330733340286331,4.418840607796598,4.356708826689592,4.143134726391533,4.30406509320417,4.382026634673881,4.394449154672439,4.248495242049359,4.189654742026425,4.31748811353631,4.276666119016055
124,3.044522437723423,4.290459441148391,2.1972245773362196,4.1588830833596715,4.219507705176107,4.330733340286331,4.2626798770413155,4.442651256490317,4.276666119016055,4.430816798843313,4.204692619390966,3.4657359027997265,4.30406509320417,4.290459441148391,4.382026634673881,4.04305126783455,4.219507705176107,3.4339872044851463
125,3.091042453358316,4.276666119016055,2.1972245773362196,4.1588830833596715,4.276666119016055,4.31748811353631,4.204692619390966,4.382026634673881,4.330733340286331,4.406719247264253,3.828641396489095,3.367295829986474,4.330733340286331,4.23410650459726,4.07753744390572,4.02535169073515,4.276666119016055,3.5263605246161616
126,3.1354942159291497,4.30406509320417,1.9459101490553132,4.204692619390966,4.343805421853684,4.394449154672439,4.23410650459726,4.343805421853684,4.3694478524670215,4.290459441148391,4.3694478524670215,3.8501476017100584,4.204692619390966,4.2626798770413155,4.394449154672439,4.007333185232471,4.2626798770413155,4.04305126783455
127,3.091042453358316,4.31748811353631,1.9459101490553132,4.0943445622221,4.2626798770413155,4.356708826689592,4.330733340286331,4.430816798843313,4.356708826689592,4.356708826689592,4.060443010546419,4.276666119016055,4.276666119016055,4.3694478524670215,4.248495242049359,4.30406509320417,4.330733340286331,4.276666119016055
128,3.1780538303479458,4.356708826689592,1.3862943611198906,4.330733340286331,3.7376696182833684,4.454347296253507,4.219507705176107,4.5217885770490405,4.406719247264253,4.31748811353631,3.4011973816621555,3.044522437723423,4.343805421853684,4.30406509320417,4.31748811353631,4.204692619390966,4.356708826689592,3.4011973816621555
129,3.1354942159291497,4.30406509320417,1.9459101490553132,4.204692619390966,4.189654742026425,4.356708826689592,4.31748811353631,4.30406509320417,4.356708826689592,4.31748811353631,4.248495242049359,4.23410650459726,4.290459441148391,4.356708826689592,4.1588830833596715,4.204692619390966,4.174387269895637,4.30406509320417
130,3.2188758248682006,4.382026634673881,1.0986122886681098,4.31748811353631,4.0943445622221,4.465908118654584,4.007333185232471,4.543294782270004,4.394449154672439,4.454347296253507,3.871201010907891,3.912023005428146,4.31748811353631,4.31748811353631,4.406719247264253,4.0943445622221,4.406719247264253,3.9318256327243257
131,3.1780538303479458,4.343805421853684,1.791759469228055,4.276666119016055,3.828641396489095,4.394449154672439,4.343805421853684,4.204692619390966,4.382026634673881,4.3694478524670215,4.430816798843313,4.343805421853684,4.30406509320417,4.394449154672439,4.07753744390572,4.406719247264253,4.356708826689592,4.382026634673881
132,3.1354942159291497,4.3694478524670215,1.791759469228055,4.1588830833596715,4.219507705176107,4.430816798843313,4.3694478524670215,4.219507705176107,4.442651256490317,4.465908118654584,4.1588830833596715,4.2626798770413155,4.330733340286331,4.442651256490317,4.219507705176107,4.356708826689592,4.382026634673881,4.330733340286331
133,3.044522437723423,4.394449154672439,1.791759469228055,4.343805421853684,4.060443010546419,4.454347296253507,4.07753744390572,4.465908118654584,4.418840607796598,4.343805421853684,3.9889840465642745,3.4965075614664802,4.356708826689592,4.343805421853684,4.23410650459726,3.8066624897703196,4.276666119016055,3.4657359027997265
134,3.1354942159291497,4.382026634673881,1.6094379124341003,4.31748811353631,4.30406509320417,4.3694478524670215,4.356708826689592,4.356708826689592,4.406719247264253,4.330733340286331,4.143134726391533,4.343805421853684,4.3694478524670215,4.418840607796598,4.382026634673881,4.290459441148391,4.330733340286331,4.3694478524670215
135,3.091042453358316,4.3694478524670215,1.9459101490553132,4.174387269895637,3.912023005428146,4.343805421853684,4.3694478524670215,4.02535169073515,4.3694478524670215,4.454347296253507,4.51085950651685,4.343805421853684,4.276666119016055,4.406719247264253,4.219507705176107,4.276666119016055,4.418840607796598,4.343805421853684
136,3.1780538303479458,4.3694478524670215,1.6094379124341003,4.31748811353631,4.23410650459726,4.343805421853684,4.394449154672439,4.23410650459726,4.394449154672439,4.290459441148391,4.189654742026425,4.248495242049359,4.418840607796598,4.454347296253507,4.248495242049359,4.2626798770413155,4.382026634673881,4.30406509320417
137,3.1780538303479458,4.356708826689592,1.6094379124341003,4.248495242049359,4.219507705176107,4.356708826689592,4.394449154672439,4.204692619390966,4.394449154672439,4.248495242049359,4.276666119016055,4.31748811353631,4.406719247264253,4.442651256490317,3.8501476017100584,3.912023005428146,4.394449154672439,4.31748811353631
138,3.1780538303479458,4.330733340286331,1.6094379124341003,4.290459441148391,4.2626798770413155,4.3694478524670215,4.1588830833596715,4.442651256490317,4.356708826689592,4.2626798770413155,4.0943445622221,3.6635616461296463,4.330733340286331,4.343805421853684,4.356708826689592,4.110873864173311,4.248495242049359,3.6109179126442243
139,3.091042453358316,4.31748811353631,2.302585092994046,4.31748811353631,3.970291913552122,4.394449154672439,4.276666119016055,4.356708826689592,4.3694478524670215,4.31748811353631,4.219507705176107,4.1588830833596715,4.343805421853684,4.343805421853684,4.110873864173311,4.02535169073515,4.356708826689592,4.110873864173311
140,3.1354942159291497,4.31748811353631,1.9459101490553132,4.07753744390572,3.8918202981106265,4.143134726391533,4.276666119016055,4.174387269895637,4.248495242049359,4.356708826689592,4.189654742026425,4.330733340286331,4.189654742026425,4.31748811353631,3.713572066704308,4.356708826689592,4.189654742026425,4.330733340286331
141,3.1354942159291497,4.442651256490317,1.6094379124341003,4.290459441148391,4.1588830833596715,4.465908118654584,4.454347296253507,4.418840607796598,4.477336814478207,4.499809670330265,4.30406509320417,4.406719247264253,4.454347296253507,4.499809670330265,4.430816798843313,4.248495242049359,4.499809670330265,4.330733340286331
142,3.1780538303479458,4.343805421853684,1.3862943611198906,4.290459441148391,4.219507705176107,4.442651256490317,4.219507705176107,4.382026634673881,4.394449154672439,4.343805421853684,4.23410650459726,3.2188758248682006,4.219507705176107,4.30406509320417,4.430816798843313,4.219507705176107,4.30406509320417,3.6109179126442243
143,3.1354942159291497,4.31748811353631,2.1972245773362196,4.248495242049359,4.219507705176107,4.356708826689592,4.23410650459726,4.477336814478207,4.343805421853684,4.477336814478207,4.174387269895637,3.713572066704308,4.276666119016055,4.248495242049359,4.248495242049359,4.127134385045092,4.330733340286331,3.7376696182833684
144,3.044522437723423,4.219507705176107,2.6390573296152584,4.060443010546419,4.143134726391533,4.290459441148391,4.219507705176107,4.330733340286331,4.330733340286331,4.219507705176107,4.189654742026425,4.0943445622221,4.248495242049359,4.276666119016055,4.189654742026425,4.174387269895637,4.204692619390966,4.007333185232471
145,3.1780538303479458,4.3694478524670215,1.791759469228055,4.31748811353631,4.23410650459726,4.442651256490317,4.23410650459726,4.499809670330265,4.394449154672439,4.330733340286331,4.110873864173311,3.8501476017100584,4.30406509320417,4.330733340286331,4.356708826689592,4.204692619390966,4.356708826689592,3.6109179126442243
146,3.1354942159291497,4.418840607796598,1.3862943611198906,4.174387269895637,3.828641396489095,4.356708826689592,4.330733340286331,4.219507705176107,4.382026634673881,4.382026634673881,4.465908118654584,4.394449154672439,4.330733340286331,4.418840607796598,4.1588830833596715,4.48863636973214,4.430816798843313,4.430816798843313
147,3.1354942159291497,4.30406509320417,1.9459101490553132,4.248495242049359,4.1588830833596715,4.290459441148391,4.30406509320417,4.30406509320417,4.31748811353631,4.382026634673881,4.31748811353631,4.276666119016055,4.2626798770413155,4.330733340286331,4.204692619390966,4.219507705176107,4.276666119016055,4.276666119016055
